Iteration	Posterior	Likelihood	Prior	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
454	-16593.6	-16324.9	-268.699	0.006701358	0.1658361	0.00432875	0.00432875	0.00432875	0.00432875	0.004328754	0.102937	0.104644	0.105972	0.10773	0.1053059	0.01978139
455	-16588.2	-16319.2	-269.028	0.006357806	0.1233944	0.00502094	0.00502094	0.00502094	0.00502094	0.005020936	0.104072	0.104963	0.10565	0.106555	0.1053059	0.01024835
456	-16592	-16322.2	-269.808	0.006357806	0.1233944	0.0122737	0.0122737	0.0122737	0.0122737	0.01227375	0.103893	0.104913	0.105701	0.106738	0.1053059	0.0117412
457	-16594.7	-16324.8	-269.876	0.006345372	0.1233944	0.0122737	0.0122737	0.0122737	0.0122737	0.01227375	0.107561	0.108616	0.109432	0.110506	0.1090234	0.0117412
458	-16592.6	-16322.7	-269.929	0.006345372	0.1317188	0.0134842	0.0134842	0.0134842	0.0134842	0.01348424	0.105021	0.1079	0.110159	0.113179	0.1090234	0.03251679
459	-16593.5	-16323.5	-270.037	0.006345372	0.05573547	0.0121195	0.0121195	0.0121195	0.0121195	0.01211951	0.099128	0.106188	0.111935	0.119907	0.1090234	0.08271415
460	-16593	-16323.1	-269.805	0.006345372	0.05841108	0.0069721	0.0069721	0.0069721	0.0069721	0.006972096	0.103717	0.111104	0.117117	0.125458	0.1140707	0.08271415
461	-16589	-16320.3	-268.746	0.006345372	0.08475761	0.00262393	0.00262393	0.00262393	0.00262393	0.002623928	0.0697844	0.0818951	0.0925784	0.108645	0.08707306	0.192408
462	-16592.7	-16324.3	-268.422	0.006345372	0.05315895	0.00189212	0.00189212	0.00189212	0.00189212	0.001892124	0.0807997	0.0852881	0.0888953	0.0938335	0.08707306	0.06500142
463	-16591.7	-16323.6	-268.144	0.006345372	0.03656246	0.00189212	0.00189212	0.00189212	0.00189212	0.001892124	0.0944693	0.0973105	0.0995452	0.102539	0.09842149	0.03562767
464	-16589.5	-16321.6	-267.949	0.006345372	0.0220263	0.00135602	0.00135602	0.00135602	0.00135602	0.001356022	0.0936721	0.0970823	0.0997791	0.103412	0.09842149	0.04299488
465	-16595.3	-16326.6	-268.709	0.006345372	0.01658716	0.00293613	0.00293613	0.00293613	0.00293613	0.00293613	0.0882851	0.0955026	0.10143	0.109722	0.09842149	0.09448216
466	-16598.4	-16329.3	-269.172	0.006355093	0.01658716	0.00173866	0.00173866	0.00173866	0.00173866	0.001738664	0.0628022	0.0781239	0.0923484	0.114878	0.0849389	0.2624784
467	-16596.7	-16328.4	-268.284	0.006355093	0.04029864	0.00112751	0.00112751	0.00112751	0.00112751	0.00112751	0.0686425	0.0800721	0.0901016	0.105104	0.0849389	0.1851788
468	-16593	-16324.8	-268.205	0.00657557	0.1144966	0.00112751	0.00112751	0.00112751	0.00112751	0.00112751	0.108439	0.110628	0.112335	0.114602	0.1114781	0.02402654
469	-16588.6	-16321	-267.556	0.006392836	0.1144966	0.0006441	0.0006441	0.0006441	0.0006441	0.0006441003	0.0908023	0.0914376	0.0919273	0.0925704	0.09168209	0.008381985
470	-16589.7	-16321.2	-268.56	0.006392836	0.1144966	0.000872186	0.000872186	0.000872186	0.000872186	0.0008721856	0.114988	0.117431	0.119337	0.121872	0.1183801	0.02527322
471	-16591.2	-16322.8	-268.41	0.006471246	0.09449065	0.00203291	0.00203291	0.00203291	0.00203291	0.002032915	0.0823149	0.0852081	0.0874936	0.0905688	0.0863433	0.04153393
472	-16592	-16323.4	-268.567	0.006471246	0.09493494	0.00203291	0.00203291	0.00203291	0.00203291	0.002032915	0.0991501	0.104048	0.107963	0.113296	0.1059875	0.05797065
473	-16593.5	-16324.9	-268.629	0.006286447	0.04492568	0.00203291	0.00203291	0.00203291	0.00203291	0.002032915	0.0991501	0.104048	0.107963	0.113296	0.1059875	0.05797065
474	-16597.7	-16329.1	-268.608	0.006286447	0.06432607	0.00190083	0.00190083	0.00190083	0.00190083	0.00190083	0.0841785	0.0883366	0.0916611	0.0961888	0.08998352	0.05797065
475	-16590.3	-16321.8	-268.428	0.006457802	0.06432607	0.00172897	0.00172897	0.00172897	0.00172897	0.001728974	0.0901875	0.0946424	0.0982042	0.103055	0.09640684	0.05797065
476	-16589.1	-16320.4	-268.724	0.006457802	0.1740792	0.00172897	0.00172897	0.00172897	0.00172897	0.001728974	0.0751173	0.0899685	0.103306	0.12373	0.09640684	0.216914
477	-16585	-16316.9	-268.055	0.006457802	0.1740792	0.00136278	0.00136278	0.00136278	0.00136278	0.001362782	0.0893032	0.0943844	0.0984726	0.104076	0.09640684	0.06653616
478	-16585.6	-16317	-268.605	0.006457802	0.1013053	0.00252107	0.00252107	0.00252107	0.00252107	0.002521065	0.0857761	0.0933368	0.0995779	0.108355	0.09640684	0.1015662
479	-16587.6	-16318.8	-268.783	0.006457802	0.1261844	0.00290284	0.00290284	0.00290284	0.00290284	0.002902841	0.0892676	0.094374	0.0984835	0.104117	0.09640684	0.06688316
480	-16587.9	-16318.1	-269.818	0.006456313	0.2098208	0.00605823	0.00605823	0.00605823	0.00605823	0.006058228	0.0791783	0.0837076	0.0873526	0.0923495	0.08551071	0.06688316
481	-16584.9	-16315.5	-269.314	0.006325997	0.2098208	0.0035133	0.0035133	0.0035133	0.0035133	0.003513296	0.0793419	0.0837555	0.0873027	0.0921592	0.08551071	0.0650893
482	-16587.9	-16318.9	-268.974	0.006387996	0.1573595	0.00196523	0.00196523	0.00196523	0.00196523	0.001965235	0.0644075	0.0790546	0.0924941	0.113528	0.08551071	0.2463696
483	-16592.1	-16321.2	-270.945	0.006387996	0.1573595	0.001623	0.001623	0.001623	0.001623	0.001623001	0.0858744	0.110204	0.133416	0.171215	0.121256	0.2999245
484	-16593.3	-16321.5	-271.792	0.006387996	0.1129889	0.00566934	0.00566934	0.00566934	0.00566934	0.005669336	0.0858744	0.110204	0.133416	0.171215	0.121256	0.2999245
485	-16589.3	-16320.4	-268.949	0.006387996	0.1129889	0.000947159	0.000947159	0.000947159	0.000947159	0.0009471587	0.0691104	0.0751957	0.0802186	0.087282	0.07766656	0.1014645
486	-16598.7	-16330.9	-267.817	0.006387996	0.1129889	0.000947159	0.000947159	0.000947159	0.000947159	0.0009471587	0.0825055	0.0897703	0.0957667	0.104199	0.09272	0.1014645
487	-16593.8	-16325	-268.783	0.006387996	0.1504996	0.00185425	0.00185425	0.00185425	0.00185425	0.001854247	0.0800949	0.0890359	0.0965565	0.107335	0.09272	0.1272416
488	-16589.1	-16321.1	-267.992	0.006237341	0.1604904	0.000886869	0.000886869	0.000886869	0.000886869	0.0008868694	0.0949007	0.0970094	0.0986567	0.100849	0.09782958	0.0264231
489	-16589.1	-16320.8	-268.329	0.006343582	0.1813279	0.00086841	0.00086841	0.00086841	0.00086841	0.00086841	0.0791815	0.0809409	0.0823154	0.0841444	0.08162521	0.0264231
490	-16586.8	-16319.2	-267.542	0.006343582	0.1813279	0.000362347	0.000362347	0.000362347	0.000362347	0.0003623468	0.077794	0.0805455	0.0827194	0.0856451	0.08162521	0.04179079
491	-16586.5	-16319.2	-267.357	0.006444303	0.1813279	0.000282154	0.000282154	0.000282154	0.000282154	0.0002821537	0.0706801	0.0784341	0.0849462	0.0942652	0.08162521	0.1251563
492	-16590.5	-16322	-268.483	0.006444303	0.1813279	0.000684345	0.000684345	0.000684345	0.000684345	0.0006843447	0.0896919	0.102979	0.114476	0.131434	0.1085753	0.1660913
493	-16595	-16324.9	-270.023	0.006444303	0.1813279	0.0042388	0.0042388	0.0042388	0.0042388	0.004238803	0.0613189	0.0780519	0.0939022	0.119527	0.08561103	0.2901087
494	-16597.4	-16327.4	-269.967	0.006444303	0.1009371	0.0042388	0.0042388	0.0042388	0.0042388	0.004238803	0.0613189	0.0780519	0.0939022	0.119527	0.08561103	0.2901087
495	-16599.8	-16328.6	-271.272	0.006444303	0.2002112	0.00469926	0.00469926	0.00469926	0.00469926	0.004699261	0.0611934	0.0685889	0.0748549	0.0839016	0.07165348	0.1371781
496	-16603.6	-16332.8	-270.844	0.006444303	0.2050103	0.00881296	0.00881296	0.00881296	0.00881296	0.00881296	0.065854	0.0761074	0.0850316	0.098271	0.08044587	0.1739855
497	-16602.9	-16331.5	-271.428	0.006444303	0.2050103	0.00516324	0.00516324	0.00516324	0.00516324	0.005163243	0.0780281	0.101766	0.124734	0.162681	0.1126663	0.319347
498	-16598.1	-16327.9	-270.204	0.006444303	0.113893	0.00516324	0.00516324	0.00516324	0.00516324	0.005163243	0.0658443	0.0839456	0.101116	0.128914	0.09213163	0.2920199
499	-16596.2	-16326.7	-269.487	0.006444303	0.185221	0.00546988	0.00546988	0.00546988	0.00546988	0.005469878	0.0807367	0.0888232	0.0955633	0.105135	0.09213163	0.1147693
500	-16598.3	-16327.7	-270.659	0.006444303	0.185221	0.0111818	0.0111818	0.0111818	0.0111818	0.01118185	0.0738945	0.095968	0.117248	0.152271	0.1060755	0.3142634
501	-16596.2	-16324.6	-271.552	0.006444303	0.188456	0.00873165	0.00873165	0.00873165	0.00873165	0.008731653	0.0766736	0.10259	0.128234	0.171579	0.1146978	0.3501055
502	-16597.7	-16325.9	-271.741	0.006407778	0.1143803	0.00829623	0.00829623	0.00829623	0.00829623	0.008296231	0.0620348	0.0689741	0.074812	0.0831805	0.07183374	0.1274907
503	-16594.8	-16324.7	-270.097	0.006407778	0.2127378	0.00362561	0.00362561	0.00362561	0.00362561	0.003625605	0.0544963	0.0734379	0.092297	0.124377	0.08232921	0.3586673
504	-16592.2	-16322.8	-269.428	0.006407778	0.08392915	0.00362561	0.00362561	0.00362561	0.00362561	0.003625605	0.0755661	0.0856075	0.0941953	0.106712	0.08979877	0.1500097
505	-16590.6	-16320.7	-269.91	0.006407778	0.1414224	0.00321046	0.00321046	0.00321046	0.00321046	0.003210458	0.0797362	0.0977672	0.114296	0.140143	0.1057092	0.2451151
506	-16591.8	-16322.5	-269.339	0.006407778	0.158026	0.00110643	0.00110643	0.00110643	0.00110643	0.001106428	0.0613879	0.0841119	0.107068	0.146701	0.0948981	0.3786602
507	-16591.8	-16322	-269.835	0.006407778	0.158026	0.00131232	0.00131232	0.00131232	0.00131232	0.001312318	0.0568831	0.0823548	0.109352	0.158319	0.0948981	0.4449132
508	-16593.4	-16323.4	-269.974	0.006407778	0.158026	0.0019938	0.0019938	0.0019938	0.0019938	0.001993802	0.049497	0.0716613	0.0951529	0.137761	0.0825759	0.4449132
509	-16592.5	-16322.6	-269.869	0.006407778	0.1979584	0.00139186	0.00139186	0.00139186	0.00139186	0.001391857	0.0507846	0.0731777	0.096814	0.139504	0.08417025	0.4392129
510	-16597	-16323.7	-273.266	0.006407778	0.1979584	0.00377476	0.00377476	0.00377476	0.00377476	0.003774765	0.0364315	0.0692466	0.11327	0.215297	0.08856398	0.7721939
511	-16596.1	-16322.4	-273.714	0.006407778	0.1979584	0.00634242	0.00634242	0.00634242	0.00634242	0.006342422	0.0364315	0.0692466	0.11327	0.215297	0.08856398	0.7721939
512	-16593.9	-16322.4	-271.498	0.006407778	0.1979584	0.00338182	0.00338182	0.00338182	0.00338182	0.003381819	0.0589225	0.0852494	0.113136	0.163686	0.09820786	0.4440938
513	-16595.7	-16322.7	-273.016	0.006407778	0.1979584	0.0135013	0.0135013	0.0135013	0.0135013	0.01350134	0.043375	0.0634739	0.0849758	0.124351	0.07344211	0.4577863
514	-16591	-16317.3	-273.725	0.006161603	0.1511246	0.0128108	0.0128108	0.0128108	0.0128108	0.01281081	0.0323618	0.0538353	0.0795115	0.132271	0.06542575	0.6119326
515	-16594	-16319.9	-274.053	0.006161603	0.1060536	0.0083778	0.0083778	0.0083778	0.0083778	0.008377805	0.0322986	0.0515283	0.0737027	0.117583	0.06162606	0.561621
516	-16593.6	-16320.9	-272.75	0.006347958	0.21323	0.0100647	0.0100647	0.0100647	0.0100647	0.01006467	0.0695443	0.0758221	0.0810132	0.0883263	0.07837469	0.1039136
517	-16592.9	-16321.5	-271.428	0.006347958	0.1932603	0.00407841	0.00407841	0.00407841	0.00407841	0.004078412	0.0780583	0.0810533	0.0834257	0.0866267	0.08223098	0.04526972
518	-16589.6	-16318.2	-271.339	0.006347958	0.1932603	0.00407841	0.00407841	0.00407841	0.00407841	0.004078412	0.0762375	0.0805252	0.0839729	0.0886956	0.08223098	0.06578744
519	-16590	-16317.5	-272.448	0.00591546	0.1932603	0.0110823	0.0110823	0.0110823	0.0110823	0.01108234	0.0623693	0.076169	0.0887754	0.108418	0.08223098	0.2403255
520	-16597.2	-16325	-272.25	0.00591546	0.036022	0.0110823	0.0110823	0.0110823	0.0110823	0.01108234	0.0786105	0.0960036	0.111893	0.13665	0.1036441	0.2403255
521	-16597	-16324.5	-272.528	0.006334631	0.036022	0.00425404	0.00425404	0.00425404	0.00425404	0.004254039	0.04864	0.0747312	0.103851	0.159558	0.08809587	0.5163464
522	-16601.5	-16326.2	-275.277	0.006334631	0.08131935	0.00922333	0.00922333	0.00922333	0.00922333	0.009223333	0.0391819	0.0703866	0.110261	0.198073	0.08809587	0.7043176
523	-16607.1	-16331.7	-275.403	0.00615955	0.2069748	0.00922333	0.00922333	0.00922333	0.00922333	0.009223333	0.0436031	0.0783288	0.122702	0.220423	0.09803637	0.7043176
524	-16598	-16323.7	-274.322	0.00615955	0.1174938	0.0195804	0.0195804	0.0195804	0.0195804	0.01958045	0.0571343	0.0850477	0.115356	0.171714	0.09904928	0.478301
525	-16593.7	-16318.8	-274.888	0.00615955	0.2001972	0.0195804	0.0195804	0.0195804	0.0195804	0.01958045	0.0635138	0.0945439	0.128236	0.190887	0.1101089	0.478301
526	-16592.6	-16318	-274.679	0.006036343	0.2001972	0.0195804	0.0195804	0.0195804	0.0195804	0.01958045	0.0621042	0.0924457	0.125391	0.186651	0.1076653	0.478301
527	-16594.9	-16320.5	-274.386	0.006036343	0.2001972	0.0300058	0.0300058	0.0300058	0.0300058	0.03000582	0.0565049	0.0738208	0.0906007	0.118365	0.08178148	0.3214007
528	-16596.5	-16324.5	-272.025	0.006287771	0.09593062	0.00887359	0.00887359	0.00887359	0.00887359	0.00887359	0.077145	0.0854856	0.0924816	0.10248	0.0889148	0.1234335
529	-16596.1	-16323.6	-272.533	0.006287771	0.1228341	0.0161132	0.0161132	0.0161132	0.0161132	0.01611318	0.0809388	0.0866299	0.0912599	0.0976768	0.0889148	0.08170168
530	-16594.9	-16322	-272.922	0.00607415	0.2071083	0.0179256	0.0179256	0.0179256	0.0179256	0.01792564	0.07342	0.0843217	0.0937581	0.10768	0.0889148	0.1664557
531	-16591.8	-16318.2	-273.608	0.00607415	0.2071083	0.0152496	0.0152496	0.0152496	0.0152496	0.01524958	0.0651278	0.0891149	0.113318	0.155054	0.1004903	0.3770242
532	-16594.3	-16319.8	-274.477	0.006066199	0.2071083	0.0196363	0.0196363	0.0196363	0.0196363	0.01963634	0.0486634	0.0665866	0.0846709	0.115856	0.07508627	0.3770242
533	-16598.4	-16323.1	-275.302	0.006076392	0.1188018	0.0315901	0.0315901	0.0315901	0.0315901	0.03159014	0.0485661	0.0664534	0.0845015	0.115624	0.07493604	0.3770242
534	-16598.7	-16323.7	-274.99	0.006076392	0.1824503	0.0567977	0.0567977	0.0567977	0.0567977	0.05679773	0.0604919	0.087121	0.115216	0.165936	0.1001886	0.4386018
535	-16601.9	-16323.8	-278.164	0.006076392	0.122624	0.0248614	0.0248614	0.0248614	0.0248614	0.02486138	0.0803662	0.115744	0.15307	0.220453	0.1331051	0.4386018
536	-16594.5	-16319.6	-274.943	0.006076392	0.1981292	0.0248614	0.0248614	0.0248614	0.0248614	0.02486138	0.104103	0.119991	0.133788	0.154207	0.1267019	0.1707836
537	-16593	-16318.5	-274.497	0.006060944	0.1931748	0.0442215	0.0442215	0.0442215	0.0442215	0.04422155	0.0776277	0.101979	0.12569	0.165118	0.1132156	0.3280473
538	-16594.8	-16319.7	-275.1	0.006060944	0.1931748	0.0824197	0.0824197	0.0824197	0.0824197	0.08241974	0.0682628	0.0984112	0.130247	0.187771	0.1132156	0.4398048
539	-16601	-16327.6	-273.362	0.006060944	0.08722115	0.0154913	0.0154913	0.0154913	0.0154913	0.01549133	0.0523457	0.0724918	0.0930335	0.128839	0.08212289	0.3914874
540	-16607.8	-16334.9	-272.936	0.006327817	0.2060627	0.0154913	0.0154913	0.0154913	0.0154913	0.01549133	0.100293	0.108531	0.115299	0.12477	0.111864	0.09492099
541	-16607.3	-16334.3	-272.943	0.005827719	0.1858685	0.0252078	0.0252078	0.0252078	0.0252078	0.02520775	0.100293	0.108531	0.115299	0.12477	0.111864	0.09492099
542	-16593.5	-16320.6	-272.879	0.006045577	0.07933115	0.0426102	0.0426102	0.0426102	0.0426102	0.04261019	0.100293	0.108531	0.115299	0.12477	0.111864	0.09492099
543	-16592.1	-16318.8	-273.274	0.006045577	0.1368557	0.0426102	0.0426102	0.0426102	0.0426102	0.04261019	0.100295	0.108532	0.115298	0.124768	0.111864	0.09490268
544	-16596.6	-16322.5	-274.064	0.006045577	0.03133412	0.0426102	0.0426102	0.0426102	0.0426102	0.04261019	0.121784	0.129456	0.13566	0.144206	0.1325214	0.07345328
545	-16603.1	-16329.2	-273.961	0.006191457	0.0103523	0.0699328	0.0699328	0.0699328	0.0699328	0.06993281	0.113726	0.127024	0.138256	0.154423	0.1325214	0.1329586
546	-16603	-16328.7	-274.308	0.006191457	0.02651826	0.0699328	0.0699328	0.0699328	0.0699328	0.06993281	0.0964064	0.109476	0.120676	0.137035	0.1149394	0.1528514
547	-16604.9	-16328	-276.845	0.006191457	0.02651826	0.0724684	0.0724684	0.0724684	0.0724684	0.0724684	0.0882118	0.122717	0.15804	0.21986	0.1392631	0.396944
548	-16604	-16323.7	-280.342	0.005965084	0.009803576	0.126989	0.126989	0.126989	0.126989	0.1269894	0.166201	0.211246	0.253859	0.32266	0.2315742	0.2883474
549	-16604.7	-16327.8	-276.891	0.005965084	0.008711047	0.126989	0.126989	0.126989	0.126989	0.1269894	0.105228	0.133123	0.159405	0.201662	0.1456726	0.2827226
550	-16603.3	-16327	-276.267	0.005965084	0.008711047	0.0158219	0.0158219	0.0158219	0.0158219	0.01582191	0.105228	0.133123	0.159405	0.201662	0.1456726	0.2827226
551	-16598.4	-16323.6	-274.752	0.005965784	0.008711047	0.0297286	0.0297286	0.0297286	0.0297286	0.02972864	0.0674286	0.0853033	0.102144	0.129222	0.09334471	0.2827226
552	-16598.7	-16322	-276.769	0.005965784	0.1559412	0.0316627	0.0316627	0.0316627	0.0316627	0.03166273	0.0539707	0.0661501	0.0773116	0.0947583	0.07151343	0.2446594
553	-16601.4	-16323	-278.408	0.005965784	0.1489191	0.0543243	0.0543243	0.0543243	0.0543243	0.0543243	0.0730435	0.0766245	0.0794868	0.0833837	0.07804254	0.05754688
554	-16597.7	-16324.1	-273.643	0.005962226	0.1077795	0.0257036	0.0257036	0.0257036	0.0257036	0.0257036	0.0836404	0.0932757	0.101403	0.113084	0.09725448	0.131094
555	-16598	-16320.8	-277.123	0.005962226	0.06596467	0.103946	0.103946	0.103946	0.103946	0.1039463	0.0632513	0.0863289	0.109563	0.149537	0.09725448	0.3739861
556	-16602.3	-16326.8	-275.523	0.005856708	0.07463181	0.103946	0.103946	0.103946	0.103946	0.1039463	0.0740732	0.101099	0.128308	0.175122	0.1138941	0.3739861
557	-16597	-16321	-275.966	0.005856708	0.07463181	0.103946	0.103946	0.103946	0.103946	0.1039463	0.0674372	0.101016	0.137675	0.206227	0.1179296	0.4858446
558	-16593.6	-16318.1	-275.443	0.006002827	0.1614306	0.103946	0.103946	0.103946	0.103946	0.1039463	0.0681033	0.102014	0.139035	0.208264	0.1190945	0.4858446
559	-16592.2	-16317.1	-275.143	0.005989175	0.2126198	0.0636654	0.0636654	0.0636654	0.0636654	0.0636654	0.0681033	0.102014	0.139035	0.208264	0.1190945	0.4858446
560	-16592.5	-16318.1	-274.326	0.005989175	0.2126198	0.0636654	0.0636654	0.0636654	0.0636654	0.0636654	0.0799899	0.103614	0.126337	0.163649	0.1144126	0.3111323
561	-16593.2	-16319.3	-273.883	0.005989175	0.2142362	0.0323038	0.0323038	0.0323038	0.0323038	0.03230378	0.0894659	0.106878	0.122479	0.146315	0.1144126	0.2138076
562	-16596.2	-16322.1	-274.107	0.005989175	0.2142362	0.0236237	0.0236237	0.0236237	0.0236237	0.02362368	0.108412	0.119284	0.128347	0.141218	0.1237324	0.1149076
563	-16596.7	-16323.8	-272.842	0.005993833	0.2142362	0.0251087	0.0251087	0.0251087	0.0251087	0.02510865	0.0907408	0.0966801	0.101493	0.108136	0.09905722	0.07622949
564	-16595.3	-16321.3	-273.963	0.005993833	0.1345676	0.0465714	0.0465714	0.0465714	0.0465714	0.04657142	0.0907408	0.0966801	0.101493	0.108136	0.09905722	0.07622949
565	-16592.1	-16318.7	-273.379	0.005993833	0.1335552	0.0238174	0.0238174	0.0238174	0.0238174	0.02381743	0.088692	0.0960705	0.102137	0.110634	0.09905722	0.09608216
566	-16592.9	-16318.1	-274.823	0.005993833	0.1138565	0.0238174	0.0238174	0.0238174	0.0238174	0.02381743	0.0708805	0.0959496	0.121008	0.163807	0.107753	0.3641035
567	-16599.1	-16324.1	-275.023	0.005993833	0.02602337	0.0238174	0.0238174	0.0238174	0.0238174	0.02381743	0.104564	0.121754	0.136814	0.159305	0.1290646	0.182996
568	-16594.5	-16321.1	-273.388	0.005993833	0.02602337	0.0324266	0.0324266	0.0324266	0.0324266	0.03242657	0.0844426	0.0886761	0.0920629	0.0966784	0.09035363	0.05881602
569	-16596.4	-16323.7	-272.764	0.005993833	0.009462679	0.0324266	0.0324266	0.0324266	0.0324266	0.03242657	0.107312	0.110715	0.113394	0.116989	0.1120465	0.03752739
570	-16600.7	-16326.8	-273.933	0.005993833	0.01290136	0.0157801	0.0157801	0.0157801	0.0157801	0.0157801	0.0631658	0.070954	0.0775653	0.087129	0.07418606	0.1397955
571	-16605.6	-16329.1	-276.514	0.005993833	0.01290136	0.0403524	0.0403524	0.0403524	0.0403524	0.04035243	0.0631658	0.070954	0.0775653	0.087129	0.07418606	0.1397955
572	-16603.5	-16329.8	-273.713	0.005993833	0.04151898	0.0121885	0.0121885	0.0121885	0.0121885	0.01218853	0.0610734	0.0708839	0.0794547	0.0922179	0.07504704	0.1791103
573	-16608.7	-16333.8	-274.873	0.006107719	0.02571573	0.0121885	0.0121885	0.0121885	0.0121885	0.01218853	0.0543957	0.0631335	0.0707672	0.0821349	0.06684147	0.1791103
574	-16609.7	-16333.2	-276.529	0.006107719	0.006356466	0.0265348	0.0265348	0.0265348	0.0265348	0.02653476	0.0231573	0.0498732	0.0897756	0.193347	0.06691336	0.9224041
575	-16606.4	-16330	-276.473	0.006107719	0.004851111	0.0471425	0.0471425	0.0471425	0.0471425	0.04714255	0.0223239	0.0554819	0.111456	0.277004	0.07863715	1.094614
576	-16605.8	-16330.3	-275.577	0.006107719	0.005349158	0.0203261	0.0203261	0.0203261	0.0203261	0.02032606	0.072255	0.109333	0.15017	0.22723	0.1281347	0.4980056
577	-16606.6	-16333.8	-272.812	0.006107719	0.004732851	0.0203261	0.0203261	0.0203261	0.0203261	0.02032606	0.0807115	0.100913	0.119752	0.149726	0.1099298	0.2685806
578	-16617.1	-16344.2	-272.984	0.006409	0.01868309	0.0599055	0.0599055	0.0599055	0.0599055	0.0599055	0.0796833	0.100556	0.120178	0.151658	0.1099298	0.2797259
579	-16608.4	-16335.2	-273.107	0.006409	0.03921474	0.100567	0.100567	0.100567	0.100567	0.1005671	0.129617	0.145068	0.158142	0.176994	0.1514639	0.1354079
580	-16608.9	-16332.7	-276.182	0.006409	0.03921474	0.100567	0.100567	0.100567	0.100567	0.1005671	0.092592	0.102291	0.110405	0.121971	0.106271	0.1197806
581	-16609.2	-16334.9	-274.326	0.006409	0.06261462	0.10025	0.10025	0.10025	0.10025	0.1002499	0.110086	0.117047	0.122678	0.130435	0.1198294	0.07372258
