/ufrc/burleigh/nhans/GitHubNH/revBB
c25a-s1.ufhpc
Fri May 31 15:49:23 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1470        |       -255.038   |        -268.53   |        13.4917   |      0.1963913   |   1.409378e-06   |      0.1177555   |   00:00:59   |   00:12:23   |
1480        |       -254.293   |       -268.075   |        13.7825   |      0.1963913   |    1.04893e-06   |       0.121739   |   00:00:59   |   00:12:18   |
1490        |       -256.253   |       -269.557   |        13.3038   |      0.1887131   |   1.655877e-06   |      0.1257514   |   00:00:59   |   00:12:12   |
1500        |       -258.471   |       -270.774   |        12.3028   |      0.2027817   |   4.906583e-06   |      0.1129166   |   00:01:00   |   00:12:20   |
1500        |       -258.471   |       -270.774   |        12.3028   |      0.2027817   |   4.906583e-06   |      0.1129166   |   00:01:00   |   00:12:20   |
1510        |       -256.677   |       -269.151   |        12.4733   |      0.2020549   |   3.579205e-06   |       0.125257   |   00:01:00   |   00:12:14   |
1520        |       -262.481   |       -273.162   |        10.6804   |      0.1324356   |   2.174206e-05   |      0.1087913   |   00:01:01   |   00:12:21   |
1530        |       -263.737   |       -273.497   |         9.7605   |      0.2020524   |   3.482607e-05   |      0.1040075   |   00:01:01   |   00:12:16   |
1540        |       -264.821   |       -273.203   |        8.38229   |      0.1309756   |    0.000161101   |     0.08805185   |   00:01:01   |   00:12:11   |
1550        |       -264.971   |       -273.349   |        8.37766   |      0.1493625   |   0.0001518339   |     0.09485781   |   00:01:02   |   00:12:18   |
1560        |       -264.058   |       -273.698   |        9.64039   |      0.1202233   |   3.431256e-05   |     0.08264235   |   00:01:02   |   00:12:12   |
1570        |       -264.472   |       -273.884   |        9.41168   |     0.06318156   |   3.616959e-05   |     0.06305539   |   00:01:02   |   00:12:07   |
1580        |        -268.24   |       -276.843   |        8.60314   |      0.1646177   |   0.0001307487   |     0.04491879   |   00:01:03   |   00:12:14   |
1590        |       -266.684   |       -273.931   |        7.24738   |     0.07076329   |   0.0004699265   |     0.05789245   |   00:01:03   |   00:12:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1600        |       -266.288   |       -273.948   |        7.66016   |     0.09451413   |   0.0002314803   |     0.07136725   |   00:01:03   |   00:12:04   |
1600        |       -266.288   |       -273.948   |        7.66016   |     0.09451413   |   0.0002314803   |     0.07136725   |   00:01:04   |   00:12:16   |
1610        |       -266.385   |       -273.645   |        7.25943   |     0.06924654   |   0.0003926468   |     0.06983813   |   00:01:04   |   00:12:11   |
1620        |       -264.463   |       -274.009   |        9.54556   |     0.05835858   |   3.092903e-05   |     0.06618693   |   00:01:04   |   00:12:06   |
1630        |       -263.378   |       -274.534   |        11.1566   |      0.1232684   |   1.440934e-05   |     0.07049466   |   00:01:05   |   00:12:12   |
1640        |       -265.945   |        -275.48   |        9.53576   |      0.1975809   |   2.753761e-05   |     0.08771477   |   00:01:05   |   00:12:07   |
1650        |       -265.478   |       -275.941   |        10.4633   |        0.18219   |   1.215404e-05   |      0.1205562   |   00:01:06   |   00:12:14   |
1660        |       -264.718   |       -273.275   |        8.55694   |      0.1780972   |    0.000175616   |     0.08525557   |   00:01:06   |   00:12:09   |
1670        |       -264.959   |       -273.657   |        8.69805   |     0.09496413   |    0.000112847   |     0.07143618   |   00:01:06   |   00:12:04   |
1680        |       -265.578   |       -274.825   |        9.24736   |     0.05745164   |   3.305878e-05   |     0.04934196   |   00:01:07   |   00:12:10   |
1690        |       -265.211   |       -273.795   |        8.58361   |     0.06319077   |   9.776254e-05   |      0.0538325   |   00:01:07   |   00:12:05   |
1700        |       -261.866   |       -273.179   |        11.3131   |      0.1422662   |    1.00819e-05   |      0.1158849   |   00:01:08   |   00:12:11   |
1700        |       -261.866   |       -273.179   |        11.3131   |      0.1422662   |    1.00819e-05   |      0.1158849   |   00:01:08   |   00:12:11   |
1710        |       -261.262   |       -273.391   |        12.1284   |     0.07923724   |   5.911468e-06   |     0.08929622   |   00:01:08   |   00:12:07   |
1720        |       -261.783   |       -273.055   |         11.272   |     0.03305873   |   1.329068e-05   |      0.0941863   |   00:01:08   |   00:12:02   |
1730        |        -261.99   |       -274.551   |        12.5614   |     0.04327211   |   3.662261e-06   |     0.06075606   |   00:01:09   |   00:12:08   |
1740        |       -258.506   |       -270.978   |        12.4717   |      0.1678095   |   2.868529e-06   |      0.1134532   |   00:01:09   |   00:12:04   |
1750        |       -259.439   |       -271.487   |        12.0478   |      0.1726027   |   5.294748e-06   |     0.09334938   |   00:01:10   |   00:12:10   |
1760        |       -255.467   |        -269.11   |        13.6438   |      0.1694658   |   1.046277e-06   |      0.1212328   |   00:01:10   |   00:12:05   |
1770        |       -255.199   |       -269.103   |        13.9039   |      0.1973492   |   1.250158e-06   |     0.08079235   |   00:01:10   |   00:12:00   |
1780        |       -256.804   |       -270.435   |        13.6319   |      0.1998389   |   1.792364e-06   |     0.07443532   |   00:01:11   |   00:12:06   |
1790        |       -254.285   |       -268.043   |        13.7578   |      0.1826516   |    1.09711e-06   |       0.110076   |   00:01:11   |   00:12:02   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1800        |       -261.225   |       -273.465   |          12.24   |      0.1310271   |    5.51244e-06   |      0.1014116   |   00:01:11   |   00:11:57   |
1800        |       -261.225   |       -273.465   |          12.24   |      0.1310271   |    5.51244e-06   |      0.1014116   |   00:01:11   |   00:11:57   |
1810        |       -256.463   |       -269.763   |        13.2995   |          0.177   |   1.460002e-06   |      0.1307674   |   00:01:12   |   00:12:03   |
1820        |       -259.877   |       -271.991   |        12.1148   |      0.1608276   |   5.615476e-06   |      0.1163473   |   00:01:12   |   00:11:59   |
1830        |        -260.46   |       -273.471   |        13.0118   |     0.05542341   |   2.314119e-06   |      0.1217933   |   00:01:13   |   00:12:04   |
1840        |       -259.387   |       -271.815   |        12.4273   |      0.1625383   |   4.437804e-06   |      0.1097318   |   00:01:13   |   00:12:00   |
1850        |       -255.759   |       -269.362   |        13.6031   |      0.1970635   |   1.034339e-06   |      0.1491851   |   00:01:13   |   00:11:56   |
1860        |       -254.718   |       -268.678   |        13.9598   |      0.2040394   |   1.035732e-06   |      0.1033005   |   00:01:14   |   00:12:01   |
1870        |       -256.489   |       -269.871   |        13.3812   |      0.2017489   |   1.218995e-06   |      0.1456956   |   00:01:14   |   00:11:57   |
1880        |       -256.093   |       -269.183   |        13.0899   |      0.2040752   |   1.821007e-06   |      0.1148372   |   00:01:14   |   00:11:53   |
1890        |       -256.707   |       -269.492   |         12.785   |      0.2026964   |   3.153172e-06   |     0.09666525   |   00:01:15   |   00:11:58   |
1900        |        -257.82   |       -271.113   |        13.2939   |      0.1491236   |   1.339455e-06   |      0.1261063   |   00:01:15   |   00:11:54   |
1900        |        -257.82   |       -271.113   |        13.2939   |      0.1491236   |   1.339455e-06   |      0.1261063   |   00:01:15   |   00:11:54   |
1910        |       -259.609   |       -271.772   |        12.1623   |      0.1726488   |   4.385132e-06   |      0.1151253   |   00:01:16   |   00:11:59   |
1920        |       -260.009   |       -272.564   |        12.5549   |      0.1579275   |    3.24603e-06   |     0.09169363   |   00:01:16   |   00:11:55   |
1930        |       -256.006   |       -268.879   |         12.873   |      0.1978423   |   2.027922e-06   |      0.1146658   |   00:01:16   |   00:11:51   |
1940        |        -260.81   |       -272.827   |        12.0175   |      0.2036966   |   3.444148e-06   |      0.1101978   |   00:01:17   |   00:11:56   |
1950        |       -257.291   |       -269.728   |        12.4377   |      0.1944718   |   2.942968e-06   |      0.1105685   |   00:01:17   |   00:11:52   |
1960        |       -256.481   |       -270.109   |        13.6283   |      0.1597052   |   1.010975e-06   |      0.1317328   |   00:01:18   |   00:11:57   |
1970        |       -256.854   |       -269.774   |        12.9198   |      0.1794201   |   2.265619e-06   |      0.1270466   |   00:01:18   |   00:11:53   |
1980        |       -254.542   |        -268.24   |         13.698   |      0.1876724   |   1.192265e-06   |      0.1076065   |   00:01:18   |   00:11:49   |
1990        |       -255.304   |       -268.798   |         13.494   |      0.1894988   |   1.121535e-06   |        0.13137   |   00:01:19   |   00:11:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
2000        |       -253.544   |       -267.334   |        13.7897   |      0.2004913   |   1.099499e-06   |      0.1065582   |   00:01:19   |   00:11:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
2000        |       -253.544   |       -267.334   |        13.7897   |      0.2004913   |   1.099499e-06   |      0.1065582   |   00:01:20   |   00:12:00   |
2010        |       -256.532   |       -269.494   |        12.9625   |      0.1853714   |   2.189741e-06   |        0.13558   |   00:01:20   |   00:11:56   |
2020        |       -254.767   |       -268.158   |        13.3903   |      0.2037071   |    1.50267e-06   |      0.1213065   |   00:01:21   |   00:12:00   |
2030        |        -257.72   |       -270.496   |        12.7763   |      0.1813759   |   2.123784e-06   |     0.08686064   |   00:01:21   |   00:11:57   |
2040        |       -256.399   |       -269.539   |        13.1396   |       0.184771   |   1.684837e-06   |     0.08633844   |   00:01:21   |   00:11:53   |
2050        |       -256.519   |       -269.818   |        13.2991   |      0.1776525   |   1.203557e-06   |     0.09827256   |   00:01:22   |   00:11:58   |
2060        |       -254.933   |       -268.405   |        13.4723   |      0.1958265   |   1.189113e-06   |      0.1251286   |   00:01:22   |   00:11:54   |
2070        |       -255.475   |       -268.963   |        13.4886   |       0.188559   |   1.363375e-06   |      0.1103737   |   00:01:23   |   00:11:58   |
2080        |       -255.604   |       -269.543   |         13.939   |      0.1961016   |   1.067682e-06   |     0.09634051   |   00:01:23   |   00:11:55   |
2090        |       -257.863   |       -270.974   |        13.1114   |      0.1724515   |   1.770154e-06   |      0.1401815   |   00:01:23   |   00:11:51   |
2100        |       -256.707   |       -269.331   |        12.6238   |      0.1937731   |   3.124286e-06   |      0.1239322   |   00:01:24   |   00:11:56   |
2100        |       -256.707   |       -269.331   |        12.6238   |      0.1937731   |   3.124286e-06   |      0.1239322   |   00:01:25   |   00:12:04   |
2110        |       -255.144   |       -269.193   |         14.049   |      0.1945702   |    1.09086e-06   |     0.08855682   |   00:01:25   |   00:12:00   |
2120        |       -253.853   |       -267.685   |        13.8319   |      0.2011879   |   1.087313e-06   |      0.1003914   |   00:01:25   |   00:11:56   |
2130        |       -255.771   |       -269.003   |        13.2319   |      0.1955659   |   1.841638e-06   |      0.1198874   |   00:01:26   |   00:12:01   |
2140        |       -255.592   |       -268.563   |        12.9706   |      0.2040874   |   2.304603e-06   |      0.1123064   |   00:01:26   |   00:11:57   |
2150        |       -257.681   |       -271.236   |        13.5551   |      0.1733961   |   1.159525e-06   |      0.1013492   |   00:01:27   |   00:12:02   |
2160        |       -257.685   |       -270.165   |        12.4805   |      0.1866512   |   3.115698e-06   |      0.1274127   |   00:01:27   |   00:11:58   |
2170        |       -254.546   |       -268.062   |        13.5157   |      0.1983484   |   1.331263e-06   |      0.1051463   |   00:01:27   |   00:11:54   |
2180        |       -254.472   |       -268.054   |        13.5816   |      0.1936736   |   1.199567e-06   |      0.1087036   |   00:01:28   |   00:11:59   |
2190        |       -255.138   |       -268.649   |        13.5109   |      0.1861668   |   1.171052e-06   |      0.1221978   |   00:01:28   |   00:11:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
2200        |       -254.318   |       -268.069   |         13.751   |      0.2005553   |   1.084174e-06   |      0.1053121   |   00:01:28   |   00:11:52   |
2200        |       -254.318   |       -268.069   |         13.751   |      0.2005553   |   1.084174e-06   |      0.1053121   |   00:01:28   |   00:11:52   |
2210        |       -257.981   |       -269.949   |        11.9683   |      0.2008586   |   6.903388e-06   |     0.09692353   |   00:01:29   |   00:11:56   |
2220        |       -254.652   |       -268.125   |        13.4722   |      0.1974089   |   1.278896e-06   |      0.1200018   |   00:01:29   |   00:11:52   |
2230        |       -258.576   |       -270.707   |        12.1309   |      0.2026416   |   4.696593e-06   |      0.1358341   |   00:01:30   |   00:11:57   |
2240        |       -259.786   |       -272.621   |        12.8348   |     0.03025584   |   3.181803e-06   |      0.1021293   |   00:01:30   |   00:11:53   |
2250        |       -260.906   |       -273.282   |        12.3761   |     0.07724753   |   4.460066e-06   |      0.1088643   |   00:01:30   |   00:11:50   |
2260        |       -260.476   |       -273.426   |        12.9497   |      0.1636868   |   3.424436e-06   |     0.08633198   |   00:01:31   |   00:11:54   |
2270        |       -257.529   |       -269.786   |         12.257   |      0.1978818   |   4.721745e-06   |      0.1185096   |   00:01:31   |   00:11:50   |
2280        |       -258.128   |       -270.832   |        12.7032   |      0.1791684   |   2.992082e-06   |      0.1268883   |   00:01:31   |   00:11:47   |
2290        |        -258.91   |       -271.612   |        12.7025   |      0.1701353   |   2.720723e-06   |      0.1419426   |   00:01:32   |   00:11:51   |
2300        |       -255.479   |       -268.941   |        13.4618   |      0.1991728   |    1.13268e-06   |      0.1380294   |   00:01:32   |   00:11:48   |
2300        |       -255.479   |       -268.941   |        13.4618   |      0.1991728   |    1.13268e-06   |      0.1380294   |   00:01:32   |   00:11:48   |
2310        |       -255.481   |       -268.521   |        13.0406   |      0.1991728   |   2.297735e-06   |      0.1112473   |   00:01:32   |   00:11:44   |
2320        |       -254.274   |       -267.853   |        13.5788   |      0.1991728   |    1.08347e-06   |      0.1196295   |   00:01:33   |   00:11:48   |
