/ufrc/burleigh/nhans/GitHubNH/revBB
c31b-s1.ufhpc
Fri May 31 14:43:21 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1530        |        -257.78   |       -271.417   |        13.6371   |      0.1464802   |   1.103152e-06   |      0.1115568   |   00:00:54   |   00:10:51   |
1540        |       -255.739   |       -269.145   |        13.4056   |      0.2023774   |   1.135064e-06   |      0.1055099   |   00:00:55   |   00:10:59   |
1550        |       -256.838   |       -269.817   |        12.9784   |      0.2028023   |   2.074619e-06   |     0.08798326   |   00:00:55   |   00:10:54   |
1560        |       -254.144   |       -267.905   |        13.7608   |      0.2028023   |   1.029291e-06   |      0.1270131   |   00:00:55   |   00:10:50   |
1570        |       -258.018   |        -271.46   |        13.4423   |      0.1818199   |   2.052123e-06   |     0.07902211   |   00:00:55   |   00:10:45   |
1580        |       -258.482   |       -270.892   |        12.4096   |      0.1858562   |   3.490192e-06   |      0.1384337   |   00:00:56   |   00:10:52   |
1590        |       -257.858   |       -269.731   |        11.8733   |      0.2030431   |   6.415431e-06   |      0.1209574   |   00:00:56   |   00:10:48   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1600        |       -257.919   |        -270.25   |        12.3316   |       0.190823   |   4.472732e-06   |      0.1135658   |   00:00:56   |   00:10:44   |
1600        |       -257.919   |        -270.25   |        12.3316   |       0.190823   |   4.472732e-06   |      0.1135658   |   00:00:56   |   00:10:44   |
1610        |       -261.712   |        -273.92   |         12.208   |     0.08003134   |   6.732909e-06   |     0.08379541   |   00:00:57   |   00:10:51   |
1620        |       -263.371   |       -273.201   |        9.83005   |     0.05208136   |   4.518945e-05   |     0.07951328   |   00:00:57   |   00:10:46   |
1630        |       -263.419   |       -273.466   |        10.0467   |     0.04368334   |   3.590874e-05   |      0.1023489   |   00:00:57   |   00:10:42   |
1640        |       -259.404   |       -272.417   |        13.0122   |      0.1729515   |   1.659326e-06   |     0.08217559   |   00:00:58   |   00:10:49   |
1650        |        -255.42   |       -268.507   |        13.0872   |      0.2035404   |   1.719313e-06   |     0.09834493   |   00:00:58   |   00:10:45   |
1660        |       -256.707   |       -269.383   |        12.6756   |      0.1815429   |   2.574438e-06   |      0.1069713   |   00:00:58   |   00:10:40   |
1670        |       -256.785   |       -269.623   |        12.8377   |      0.1851828   |   2.059069e-06   |      0.1081881   |   00:00:59   |   00:10:47   |
1680        |       -256.609   |       -269.989   |        13.3801   |       0.195408   |   1.442905e-06   |     0.08765044   |   00:00:59   |   00:10:43   |
1690        |       -253.333   |        -267.14   |         13.807   |      0.2001815   |   1.080257e-06   |      0.1026988   |   00:01:00   |   00:10:50   |
1700        |       -256.364   |       -269.614   |        13.2502   |      0.2033401   |   1.755313e-06   |     0.08681042   |   00:01:00   |   00:10:45   |
1700        |       -256.364   |       -269.614   |        13.2502   |      0.2033401   |   1.755313e-06   |     0.08681042   |   00:01:00   |   00:10:45   |
1710        |       -254.589   |       -268.186   |        13.5965   |      0.1984333   |   1.286529e-06   |      0.1027462   |   00:01:00   |   00:10:41   |
1720        |        -255.89   |       -269.394   |        13.5035   |      0.1873504   |   1.068562e-06   |       0.123238   |   00:01:01   |   00:10:48   |
1730        |       -255.805   |       -269.216   |        13.4111   |      0.1838845   |   1.393728e-06   |      0.1280834   |   00:01:01   |   00:10:44   |
1740        |       -257.096   |       -269.867   |        12.7709   |       0.188702   |   2.944911e-06   |      0.1165872   |   00:01:01   |   00:10:40   |
1750        |       -258.862   |       -271.575   |         12.714   |      0.1881879   |   1.971903e-06   |      0.1529348   |   00:01:02   |   00:10:46   |
1760        |       -256.772   |       -269.597   |        12.8246   |      0.1786848   |   2.796071e-06   |      0.1103816   |   00:01:02   |   00:10:42   |
1770        |       -254.011   |       -267.583   |        13.5719   |      0.2029755   |   1.241171e-06   |      0.1111603   |   00:01:02   |   00:10:38   |
1780        |       -254.006   |        -267.65   |        13.6439   |      0.1993176   |   1.167852e-06   |       0.115919   |   00:01:03   |   00:10:44   |
1790        |       -257.021   |       -270.121   |        13.0996   |       0.195767   |   1.696016e-06   |      0.1133842   |   00:01:03   |   00:10:40   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1800        |       -255.319   |       -269.016   |        13.6975   |      0.1644368   |   1.107133e-06   |      0.1071884   |   00:01:03   |   00:10:37   |
1800        |       -255.319   |       -269.016   |        13.6975   |      0.1644368   |   1.107133e-06   |      0.1071884   |   00:01:03   |   00:10:37   |
1810        |        -254.66   |        -268.13   |        13.4698   |      0.1930182   |   1.155705e-06   |      0.1046422   |   00:01:04   |   00:10:43   |
1820        |       -257.782   |       -270.467   |        12.6853   |      0.1674462   |   2.874493e-06   |      0.1087047   |   00:01:04   |   00:10:39   |
1830        |       -257.178   |       -270.285   |        13.1069   |       0.170761   |   1.662815e-06   |      0.1181034   |   00:01:04   |   00:10:35   |
1840        |        -255.87   |       -269.336   |        13.4658   |      0.1590392   |   1.199593e-06   |     0.09487495   |   00:01:05   |   00:10:41   |
1850        |       -256.039   |       -268.875   |        12.8362   |      0.1987415   |   2.213906e-06   |       0.107743   |   00:01:05   |   00:10:37   |
1860        |       -255.069   |       -269.032   |        13.9628   |      0.1958225   |   1.113118e-06   |     0.08554175   |   00:01:05   |   00:10:33   |
1870        |       -257.128   |       -269.987   |        12.8586   |      0.2010569   |    2.03883e-06   |      0.1337045   |   00:01:06   |   00:10:39   |
1880        |       -256.406   |       -269.591   |        13.1856   |       0.168065   |   1.560789e-06   |     0.09297496   |   00:01:06   |   00:10:36   |
1890        |        -263.54   |       -274.312   |        10.7714   |     0.07839891   |   1.017032e-05   |     0.09447809   |   00:01:06   |   00:10:32   |
1900        |       -262.001   |         -273.3   |        11.2987   |     0.02280226   |   1.227574e-05   |      0.1152308   |   00:01:07   |   00:10:38   |
1900        |       -262.001   |         -273.3   |        11.2987   |     0.02280226   |   1.227574e-05   |      0.1152308   |   00:01:07   |   00:10:38   |
1910        |       -261.632   |       -273.616   |        11.9837   |      0.0274253   |   3.761856e-06   |     0.08479774   |   00:01:07   |   00:10:34   |
1920        |       -261.437   |       -273.576   |        12.1388   |     0.08705079   |   3.919164e-06   |      0.1138821   |   00:01:08   |   00:10:40   |
1930        |        -256.11   |       -268.848   |         12.738   |      0.2033238   |   2.225476e-06   |      0.1161314   |   00:01:08   |   00:10:36   |
1940        |        -255.97   |       -268.851   |        12.8815   |      0.2033238   |   1.903118e-06   |       0.122102   |   00:01:08   |   00:10:33   |
1950        |       -260.205   |        -272.31   |        12.1046   |      0.1591963   |   3.727866e-06   |      0.1181968   |   00:01:09   |   00:10:38   |
1960        |        -261.06   |       -272.691   |        11.6312   |       0.155722   |   5.608967e-06   |      0.1036424   |   00:01:09   |   00:10:35   |
1970        |       -259.736   |       -272.857   |        13.1213   |       0.139084   |   1.661018e-06   |      0.1374551   |   00:01:09   |   00:10:31   |
1980        |       -254.028   |       -267.656   |        13.6275   |      0.1948832   |   1.254679e-06   |       0.111837   |   00:01:10   |   00:10:37   |
1990        |       -254.814   |       -268.365   |        13.5512   |      0.1967383   |   1.343832e-06   |      0.1021956   |   00:01:10   |   00:10:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
2000        |       -258.397   |       -271.565   |        13.1687   |      0.1387802   |   1.529884e-06   |     0.09561747   |   00:01:10   |   00:10:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
2000        |       -258.397   |       -271.565   |        13.1687   |      0.1387802   |   1.529884e-06   |     0.09561747   |   00:01:10   |   00:10:30   |
2010        |       -258.411   |       -271.184   |        12.7734   |       0.179687   |   2.132013e-06   |      0.1342205   |   00:01:11   |   00:10:35   |
2020        |       -254.993   |       -268.037   |        13.0442   |       0.199244   |    1.93454e-06   |      0.1140035   |   00:01:11   |   00:10:31   |
2030        |       -255.749   |       -269.182   |        13.4326   |      0.1955069   |   1.224195e-06   |      0.1455831   |   00:01:11   |   00:10:28   |
2040        |       -260.724   |       -272.883   |        12.1589   |      0.1981742   |   3.288435e-06   |     0.07769681   |   00:01:12   |   00:10:33   |
2050        |       -262.078   |       -273.349   |        11.2717   |      0.1397226   |   1.194577e-05   |      0.1206704   |   00:01:12   |   00:10:30   |
2060        |       -257.173   |       -269.972   |        12.7986   |      0.1850166   |   2.382935e-06   |       0.134359   |   00:01:12   |   00:10:27   |
2070        |       -254.939   |       -268.476   |        13.5369   |      0.1927915   |   1.089593e-06   |      0.1288004   |   00:01:13   |   00:10:32   |
2080        |       -259.148   |       -272.542   |        13.3934   |      0.1192997   |   1.454575e-06   |       0.121602   |   00:01:13   |   00:10:28   |
2090        |       -256.187   |       -269.919   |        13.7317   |      0.1718859   |   1.174616e-06   |     0.09326992   |   00:01:13   |   00:10:25   |
2100        |       -257.338   |       -270.282   |         12.944   |      0.1999184   |   1.958692e-06   |       0.124022   |   00:01:14   |   00:10:30   |
2100        |       -257.338   |       -270.282   |         12.944   |      0.1999184   |   1.958692e-06   |       0.124022   |   00:01:14   |   00:10:30   |
2110        |        -254.23   |        -267.74   |        13.5107   |      0.1976506   |   1.407954e-06   |      0.1128524   |   00:01:14   |   00:10:27   |
2120        |       -254.726   |       -268.095   |        13.3696   |      0.1932031   |   1.505796e-06   |      0.1046828   |   00:01:14   |   00:10:24   |
2130        |       -255.367   |       -268.783   |        13.4167   |      0.1890184   |    1.27651e-06   |      0.1289383   |   00:01:15   |   00:10:29   |
2140        |       -255.943   |       -269.304   |        13.3602   |      0.1999349   |    1.12638e-06   |      0.1373707   |   00:01:15   |   00:10:25   |
2150        |       -253.944   |       -267.703   |        13.7586   |       0.194602   |   1.000825e-06   |      0.1086901   |   00:01:15   |   00:10:22   |
2160        |       -260.279   |        -274.06   |        13.7815   |     0.06666177   |   1.235792e-06   |     0.08342257   |   00:01:16   |   00:10:27   |
2170        |       -257.935   |       -271.245   |        13.3093   |      0.1609833   |   1.602499e-06   |      0.1158494   |   00:01:16   |   00:10:24   |
2180        |       -254.637   |       -268.151   |        13.5143   |      0.1924209   |     1.0183e-06   |      0.1154438   |   00:01:16   |   00:10:21   |
2190        |       -258.259   |        -271.48   |        13.2205   |      0.1764738   |   1.933455e-06   |     0.07879305   |   00:01:17   |   00:10:26   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
2200        |       -254.811   |       -268.433   |        13.6223   |      0.2039209   |   1.360994e-06   |      0.1033872   |   00:01:17   |   00:10:23   |
2200        |       -254.811   |       -268.433   |        13.6223   |      0.2039209   |   1.360994e-06   |      0.1033872   |   00:01:17   |   00:10:23   |
2210        |       -257.863   |       -270.466   |        12.6033   |       0.184419   |   3.284527e-06   |      0.1119021   |   00:01:17   |   00:10:19   |
2220        |        -255.35   |       -268.759   |        13.4084   |      0.1873325   |   1.332839e-06   |      0.1262891   |   00:01:18   |   00:10:24   |
2230        |       -256.622   |       -269.571   |        12.9485   |      0.1873325   |   2.412404e-06   |      0.1094237   |   00:01:18   |   00:10:21   |
2240        |       -254.248   |       -268.124   |        13.8761   |      0.2016384   |   1.200016e-06   |      0.0942334   |   00:01:18   |   00:10:18   |
2250        |       -255.373   |       -268.628   |        13.2557   |      0.1954261   |   1.614475e-06   |      0.1236669   |   00:01:19   |   00:10:23   |
2260        |       -255.342   |       -268.775   |        13.4334   |      0.1813223   |     1.1264e-06   |      0.1060046   |   00:01:19   |   00:10:20   |
2270        |       -256.204   |       -268.985   |        12.7812   |      0.2016557   |    2.24837e-06   |      0.1005563   |   00:01:19   |   00:10:17   |
2280        |       -262.874   |       -274.198   |        11.3236   |      0.1088695   |   1.136894e-05   |     0.07137137   |   00:01:20   |   00:10:21   |
2290        |       -264.475   |       -274.294   |        9.81857   |      0.1540895   |    3.65973e-05   |     0.06367095   |   00:01:20   |   00:10:18   |
2300        |       -263.008   |       -273.692   |        10.6834   |      0.0544457   |   1.223311e-05   |      0.1020109   |   00:01:20   |   00:10:15   |
2300        |       -263.008   |       -273.692   |        10.6834   |      0.0544457   |   1.223311e-05   |      0.1020109   |   00:01:20   |   00:10:15   |
2310        |       -262.411   |       -273.153   |        10.7426   |     0.07593649   |   1.928827e-05   |     0.09812891   |   00:01:21   |   00:10:20   |
2320        |       -261.428   |       -273.289   |        11.8614   |     0.02840967   |   7.623066e-06   |     0.08707523   |   00:01:21   |   00:10:17   |
